Date,Location,Latitude,Longitude,Climate_Zone,Rainfall_mm,Groundwater_Level_m,Water_Consumption_MLiters,Population,Temperature_C,Humidity_%,Evaporation_mm,TDS_ppm,pH_Level,Reservoir_Level_%,Pipeline_Pressure_bar,Agricultural_Usage_MLiters,Industrial_Usage_MLiters,Soil_Moisture_%,Vegetation_Index,Water_Price_INR,Population_Density_per_sqkm,Scarcity_Index,Risk_Level,Water_Sources,Risk_Factors
2023-11-16,Delhi,28.7041,77.1025,Semi-Arid,7.045345316181813,402.5095971773349,10.0,32997796,19.941844336150652,41.24753608767588,8.034856329760823,250.32630110957427,7.0749050004589815,30.024943520401788,2.592631575137325,0.0,0.0,27.259413926994764,0.29542206648740654,12.482391230797482,307.57973301373903,7.48777869342837,Severe,"['Yamuna River', 'Groundwater', 'Canals']","['High Population', 'Agricultural Demand', 'Pollution']"
2023-11-17,Delhi,28.7041,77.1025,Semi-Arid,2.6996693625482293,399.1327046355879,10.0,32539324,21.480294233430943,45.96565588691361,6.9113051145852005,276.0486731814223,7.134137580919885,29.867914333283164,2.756085839813469,0.0,0.0,29.647520588272666,0.14490377289637102,12.40589337551986,310.9088368036696,7.373729502975644,Severe,"['Yamuna River', 'Groundwater', 'Canals']","['High Population', 'Agricultural Demand', 'Pollution']"
2023-11-18,Delhi,28.7041,77.1025,Semi-Arid,1.9111814890287344,436.68355966606623,10.0,33174536,19.057421171560204,37.62609954010361,8.407144002357612,203.83165806434596,7.147983745655732,36.03785004223447,2.949504186611088,0.0,0.0,34.98173206973271,0.2923424631004148,13.444730811556623,316.0048963438894,5.990872926909371,Severe,"['Yamuna River', 'Groundwater', 'Canals']","['High Population', 'Agricultural Demand', 'Pollution']"
2023-11-19,Delhi,28.7041,77.1025,Semi-Arid,2.132934170571842,401.96925789918396,10.0,33808461,22.08553907213657,47.200133126481326,7.5203963685023965,250.0379811884393,6.978630412656243,37.19360930311061,2.691074319894275,0.061499174122998705,0.0,26.034356059462493,0.21500214876942858,16.15650947556662,309.1897246128225,6.875300720843606,Severe,"['Yamuna River', 'Groundwater', 'Canals']","['High Population', 'Agricultural Demand', 'Pollution']"
2023-11-20,Delhi,28.7041,77.1025,Semi-Arid,1.886414064566295,384.9184020137849,10.0,33501123,16.440899539620812,58.331641204639105,6.861415341412065,309.15202950492875,7.019607362563501,35.155681139282215,2.6416994244812733,0.23576607572557592,0.0,32.14426556813211,0.20569857527944763,14.449570992547237,316.71703330695055,5.573858737257298,Severe,"['Yamuna River', 'Groundwater', 'Canals']","['High Population', 'Agricultural Demand', 'Pollution']"
2023-11-21,Delhi,28.7041,77.1025,Semi-Arid,1.9957529561381797,371.86501207555295,10.0,32255572,23.111825118030538,50.96566889060311,7.827932981738984,261.5059967298161,7.073565280739033,49.311565178824935,2.4577637816151823,0.4197800921118122,0.0,23.914140272167558,0.16952371446236808,13.295149727266034,313.07564690382117,6.47232890304477,Severe,"['Yamuna River', 'Groundwater', 'Canals']","['High Population', 'Agricultural Demand', 'Pollution']"
2023-11-22,Delhi,28.7041,77.1025,Semi-Arid,2.1900936010526664,440.6206272915761,10.0,33410262,16.435749422239464,45.69620543580779,6.5003090472950475,278.89571035734207,6.796695219780673,35.55737432257675,2.7481622638086063,0.5899046848064554,0.0,28.215447170167817,0.24910319112459772,13.469129412475937,314.1192774703056,6.227170736862971,Severe,"['Yamuna River', 'Groundwater', 'Canals']","['High Population', 'Agricultural Demand', 'Pollution']"
2023-11-23,Delhi,28.7041,77.1025,Semi-Arid,2.6250991179544982,393.4514318258089,10.0,31723498,22.82515858819445,59.80803318235476,7.595076941240675,245.82236569612064,7.025094365819549,34.478979080708605,2.9883324868953958,0.8562306790787557,0.0,19.982823283974653,0.17593617565968575,14.66914086241653,314.1601937964945,7.434955331224818,Severe,"['Yamuna River', 'Groundwater', 'Canals']","['High Population', 'Agricultural Demand', 'Pollution']"
2023-11-24,Delhi,28.7041,77.1025,Semi-Arid,3.36831016069194,386.9174911134224,10.0,31570327,16.49801517963779,40.32691209771569,7.3171712201411,272.92009148223264,7.004655591358366,38.00138418805861,2.667953044017125,1.2676632545447923,0.0,24.84886285593313,0.1,12.602227296063242,314.69301441987267,7.503784173229613,Severe,"['Yamuna River', 'Groundwater', 'Canals']","['High Population', 'Agricultural Demand', 'Pollution']"
2023-11-25,Delhi,28.7041,77.1025,Semi-Arid,4.296356912316909,385.37883369453766,10.0,32869569,24.30368545505341,51.44786232157738,8.012494564607458,314.8740200175439,7.034494241958795,42.40397712392713,2.855569468985907,1.0721110965275218,0.0,22.174727399283007,0.2980872876024371,14.165186563502093,311.7838721828103,7.892961474259847,Severe,"['Yamuna River', 'Groundwater', 'Canals']","['High Population', 'Agricultural Demand', 'Pollution']"
2023-11-26,Delhi,28.7041,77.1025,Semi-Arid,2.2920525290447076,442.9240923960904,10.0,33398732,20.777234453310538,49.64391646815312,7.034255357347801,231.79427379536912,6.9700747620768375,34.11484412268242,2.8172306002791325,1.1748093970391427,0.0,33.708558442107446,0.2765885521635463,12.478350750912345,306.0859271015502,6.500277517026289,Severe,"['Yamuna River', 'Groundwater', 'Canals']","['High Population', 'Agricultural Demand', 'Pollution']"
2023-11-27,Delhi,28.7041,77.1025,Semi-Arid,4.060326139275457,390.58882891577224,10.0,33248036,18.68003241674803,48.22712769784258,8.167315129498604,332.90753066724704,7.062162937989043,37.221775393037795,2.7394330654473253,1.738845599146382,0.0,36.42599937670005,0.2687744798905413,14.563589999936944,311.503080988477,6.999617751776003,Severe,"['Yamuna River', 'Groundwater', 'Canals']","['High Population', 'Agricultural Demand', 'Pollution']"
2023-11-28,Delhi,28.7041,77.1025,Semi-Arid,4.273702348594098,438.8815070685774,10.0,34199976,24.415679257716683,53.64225702365223,8.36775107439641,221.65567281821876,7.1516384103474095,43.189838178727555,3.0515832312170406,2.0189546218615777,0.0,26.137136276232365,0.1869005124970797,13.388085504288187,310.7249789689554,7.057118737437731,Severe,"['Yamuna River', 'Groundwater', 'Canals']","['High Population', 'Agricultural Demand', 'Pollution']"
2023-11-29,Delhi,28.7041,77.1025,Semi-Arid,3.48247843391884,403.7532093091597,10.0,33119967,18.624623952822652,43.84305808063342,7.353581135990079,254.19972030548433,7.125906579652095,43.72580280844318,3.224370343000695,2.1406488755215958,0.04390348491101073,24.27773816298588,0.2069997680718063,13.9265806618459,314.4853231057365,7.4998836712370816,Severe,"['Yamuna River', 'Groundwater', 'Canals']","['High Population', 'Agricultural Demand', 'Pollution']"
2023-11-30,Delhi,28.7041,77.1025,Semi-Arid,6.535351602895837,376.0183206492481,10.0,32997320,20.465831405905817,51.463787125460286,7.5265341919378015,244.42585423710563,7.052430232922133,39.81955914409794,3.109236460311579,2.491084042274302,0.11972504790443325,21.66123157610935,0.26977899994507915,13.41132610196146,314.3397947393476,8.36730076929385,Severe,"['Yamuna River', 'Groundwater', 'Canals']","['High Population', 'Agricultural Demand', 'Pollution']"
2023-12-01,Delhi,28.7041,77.1025,Semi-Arid,2.1016000127939045,404.0038135440529,10.0,33770216,26.24935429729006,50.97820375798676,8.82444551895582,262.07573126780363,7.181295317855571,51.12393270926622,2.7822029056280324,2.2835834186303554,0.20500732874985272,29.683998331249775,0.2624991562668426,14.513660352602571,312.9826558810893,7.310164231304354,Severe,"['Yamuna River', 'Groundwater', 'Canals']","['High Population', 'Agricultural Demand', 'Pollution']"
2023-12-02,Delhi,28.7041,77.1025,Semi-Arid,2.2660988305437,414.80611747428054,10.0,32852044,21.951576485343523,45.845561904833566,7.949508894877571,245.5360398422884,6.957783575827414,49.25629248007681,3.3334414469198466,2.5362856815815373,0.32936090410313557,25.413341602510158,0.24984794364299368,13.685505649531144,319.25828196742276,7.612168453504356,Severe,"['Yamuna River', 'Groundwater', 'Canals']","['High Population', 'Agricultural Demand', 'Pollution']"
2023-12-03,Delhi,28.7041,77.1025,Semi-Arid,3.005767909072369,414.2464896274938,10.0,33322533,17.230185028085828,60.1027461816489,6.700695664573737,244.02225149302305,7.018944755717106,32.66358793067432,3.1493716974860537,3.066701166458167,0.4464605792003103,25.87455138694242,0.17396959154361377,16.063802169896952,312.1335850877368,7.551209059363067,Severe,"['Yamuna River', 'Groundwater', 'Canals']","['High Population', 'Agricultural Demand', 'Pollution']"
2023-12-04,Delhi,28.7041,77.1025,Semi-Arid,2.1672858389939282,415.51188076982766,10.0,33367342,20.858452357516736,49.597109673520194,7.852107107238831,236.9290817862933,6.993833705305515,31.595109635421842,2.8722744251975523,3.832476845883216,0.3901500891770821,37.01075986696064,0.27769820533003486,15.37075638690073,307.467075809782,8.611561008514258,Severe,"['Yamuna River', 'Groundwater', 'Canals']","['High Population', 'Agricultural Demand', 'Pollution']"
2023-12-05,Delhi,28.7041,77.1025,Semi-Arid,3.577274077627305,412.15850345804245,10.0,32514950,20.805411162041416,49.96791074785088,7.337261385351342,292.6274219008087,7.085504763911201,44.413371161394764,2.8238538606083345,3.687519241450518,0.5936269085967414,27.588946647562498,0.2537205607514682,12.694060120344583,314.7063053874235,8.404381315331158,Severe,"['Yamuna River', 'Groundwater', 'Canals']","['High Population', 'Agricultural Demand', 'Pollution']"
2023-12-06,Delhi,28.7041,77.1025,Semi-Arid,2.9330819825898766,400.4651851944632,10.0,33346722,22.030891346923816,45.67893611576564,7.735573825315834,266.9478700830043,7.024669676757438,47.66014480053399,3.218804932464025,3.952226161992049,0.6114027800134474,32.238372136410035,0.3123666176998142,14.236652733823238,318.08285552800555,8.384072887336847,Severe,"['Yamuna River', 'Groundwater', 'Canals']","['High Population', 'Agricultural Demand', 'Pollution']"
2023-12-07,Delhi,28.7041,77.1025,Semi-Arid,2.596920524657293,426.62679531479205,10.0,34444039,21.690896146357673,50.15802535701841,7.940617057984104,259.88832547201633,6.937890715963467,40.12614974503221,3.045519010777295,3.5366909759242637,0.7947354322463897,29.756611333504928,0.24748679842559834,14.827573515769348,315.4874775254168,8.499650661900105,Severe,"['Yamuna River', 'Groundwater', 'Canals']","['High Population', 'Agricultural Demand', 'Pollution']"
2023-12-08,Delhi,28.7041,77.1025,Semi-Arid,2.3101688060102523,444.9101295587782,10.0,33817234,22.998367052135833,62.807105604680736,8.371300325572799,284.1343701703939,7.25191552513523,39.17315862657113,2.8572553920647303,4.37740894233986,0.9453839985014171,22.94787672676349,0.2837994733192944,13.681840442582532,313.6750432499935,8.858933004988327,Severe,"['Yamuna River', 'Groundwater', 'Canals']","['High Population', 'Agricultural Demand', 'Pollution']"
2023-12-09,Delhi,28.7041,77.1025,Semi-Arid,2.7649927624810635,387.2658040476809,10.0,32628495,18.978363186055592,50.0295303096914,8.708908084526772,231.62638271502985,6.977774299539636,38.0338758101994,3.0148892767204645,3.9148033655392136,1.031614074496098,20.78685105666333,0.17257838705703105,15.400403586826807,315.6220648624866,9.856550759496127,Severe,"['Yamuna River', 'Groundwater', 'Canals']","['High Population', 'Agricultural Demand', 'Pollution']"
2023-12-10,Delhi,28.7041,77.1025,Semi-Arid,3.8313954601074625,472.6596007174866,10.0,34562072,21.067354823288706,54.047460844642856,8.507094076127165,286.46093196686354,7.137702120454178,36.76287183135017,2.9806178411905693,5.508400954965032,1.074459051743943,32.74907309783309,0.29630120423500633,15.330836154782665,320.60300831720934,9.028995114306715,Severe,"['Yamuna River', 'Groundwater', 'Canals']","['High Population', 'Agricultural Demand', 'Pollution']"
2023-12-11,Delhi,28.7041,77.1025,Semi-Arid,3.684293380291201,325.4121598958309,10.0,33571168,22.916382625394434,56.36860786163085,7.928337985905628,275.2662639776791,7.175298173735889,48.76805321703727,2.915218337644846,4.425550649125751,1.1858035379096634,39.080068259428536,0.3228369813854858,14.201198207306124,312.52164493133415,8.292158446595458,Severe,"['Yamuna River', 'Groundwater', 'Canals']","['High Population', 'Agricultural Demand', 'Pollution']"
2023-12-12,Delhi,28.7041,77.1025,Semi-Arid,2.3373296129039307,441.26725680298324,10.0,33418935,20.898752850738923,50.871784026314614,9.00111450514369,277.00284300919867,7.292893606300471,41.678452140942696,3.3013301159127098,4.756556787596221,1.5707190474038606,32.35189277217736,0.22155905243190924,15.314854558677911,315.40631968446564,8.952381105900946,Severe,"['Yamuna River', 'Groundwater', 'Canals']","['High Population', 'Agricultural Demand', 'Pollution']"
2023-12-13,Delhi,28.7041,77.1025,Semi-Arid,2.257631179072329,455.76407329212566,10.0,33111340,24.74603254803787,49.89473021498347,8.555843322688261,295.28841115922074,7.239722918223536,45.60705507239773,3.2735326155945517,4.616496108829022,1.8491631354985425,34.120284989692124,0.3070696516427152,11.972141823012599,317.4830150182052,9.221800410211813,Severe,"['Yamuna River', 'Groundwater', 'Canals']","['High Population', 'Agricultural Demand', 'Pollution']"
2023-12-14,Delhi,28.7041,77.1025,Semi-Arid,2.0556657373981633,426.5219267270959,10.0,33592156,21.20170935863793,54.468798210765186,7.340950701991623,329.84311428697634,7.249893770204066,35.49602294587383,3.304045214770615,5.709800698024104,1.3858808537915261,26.75041237708607,0.2467714119498099,15.78983185066714,316.3641892905036,10.961021487987535,Severe,"['Yamuna River', 'Groundwater', 'Canals']","['High Population', 'Agricultural Demand', 'Pollution']"
2023-12-15,Delhi,28.7041,77.1025,Semi-Arid,2.037487162093707,383.7545080909817,10.0,33254603,23.105168350757364,51.06684587068305,8.136454843823504,291.05493083417105,6.94228319226696,50.176606081738534,3.32077596621755,5.935586151577999,1.8293011916676922,36.772558479384884,0.40001428307367193,15.368450116607043,314.9862964009952,9.499224959560795,Severe,"['Yamuna River', 'Groundwater', 'Canals']","['High Population', 'Agricultural Demand', 'Pollution']"
2023-12-16,Delhi,28.7041,77.1025,Semi-Arid,6.260796512305776,447.59739843888025,10.0,33207105,22.741773349321168,50.7803837354932,7.730111336784314,276.20181026297917,7.15647813436799,48.65684729590846,2.9924771312494247,7.091481426120217,2.189416100640974,37.009933759335766,0.3133290489891149,13.444205035096099,314.58818787978896,9.615470470571434,Severe,"['Yamuna River', 'Groundwater', 'Canals']","['High Population', 'Agricultural Demand', 'Pollution']"
2023-12-17,Delhi,28.7041,77.1025,Semi-Arid,2.126696548442312,458.61856053372617,10.0,33122886,21.05611293856489,57.30629282842173,7.135532474124112,247.55488515834406,7.140798222097259,39.559013634797935,3.075106260332449,6.907967576299974,2.1847023022871266,28.907132290119858,0.3142160553227235,14.833933367230182,315.1586101478094,10.074704447140693,Severe,"['Yamuna River', 'Groundwater', 'Canals']","['High Population', 'Agricultural Demand', 'Pollution']"
2023-12-18,Delhi,28.7041,77.1025,Semi-Arid,4.673198101605033,422.1500640509581,10.0,33801773,23.340814518772632,52.4276752258716,7.498416058630726,212.14941553317095,7.237526725981298,48.15318361078168,3.5080333548418587,6.135362498762849,2.0850494287136563,35.42046195182497,0.27104602382709486,12.606153686763818,317.7774206666761,9.169487661330109,Severe,"['Yamuna River', 'Groundwater', 'Canals']","['High Population', 'Agricultural Demand', 'Pollution']"
2023-12-19,Delhi,28.7041,77.1025,Semi-Arid,6.167769565000125,434.8432738085894,10.0,33742954,20.730856465544345,59.00960016046433,7.619276554257926,288.55352986058904,7.114796279704172,47.467677517344065,3.2586408341920343,7.519063328065324,2.3838286413676513,24.179806920741193,0.29159549865717976,13.91959665788596,317.7447014938779,10.392411474377816,Severe,"['Yamuna River', 'Groundwater', 'Canals']","['High Population', 'Agricultural Demand', 'Pollution']"
2023-12-20,Delhi,28.7041,77.1025,Semi-Arid,2.2740891785660837,491.81225897740666,10.0,33137985,22.602876782827458,52.652990604255216,8.384330861504345,247.77412002192813,7.148952296072817,45.788701323181684,2.9639390631007303,6.277467632735848,2.74336061494041,36.90155522085935,0.3260079415832358,15.82942655172366,322.79882625691937,8.994534572607332,Severe,"['Yamuna River', 'Groundwater', 'Canals']","['High Population', 'Agricultural Demand', 'Pollution']"
2023-12-21,Delhi,28.7041,77.1025,Semi-Arid,3.225314581886887,469.68914480768626,10.0,32316583,23.686475884260403,46.69643167732379,8.768820582777515,210.2041437178718,7.024454548505407,34.12918970590678,3.3226546096749314,6.8903366214024055,2.7377841820539546,30.82530771875296,0.2809609037771108,14.771886682321021,311.94311593600094,12.319441431644305,Severe,"['Yamuna River', 'Groundwater', 'Canals']","['High Population', 'Agricultural Demand', 'Pollution']"
2023-12-22,Delhi,28.7041,77.1025,Semi-Arid,8.646389619243811,424.1665075861455,10.0,33266983,20.907488943531035,36.32372988792892,7.541915338248834,276.7374205675082,6.994310759166769,45.9545962649272,3.431673538216666,7.770025776121034,2.973863842062723,27.99257535555694,0.4507116214166005,14.767609023105605,322.06783677100185,13.28016922017598,Severe,"['Yamuna River', 'Groundwater', 'Canals']","['High Population', 'Agricultural Demand', 'Pollution']"
2023-12-23,Delhi,28.7041,77.1025,Semi-Arid,5.694475210006528,486.2262746837045,10.0,32818553,25.145775165143696,44.43272261986486,8.274293722906528,295.3017763434979,6.83205306251158,51.38810148876105,3.427169118853144,7.0370231098374045,3.1476103507003983,36.4796347480561,0.33719501938535335,14.932265646885053,316.26865187051027,10.68556348519728,Severe,"['Yamuna River', 'Groundwater', 'Canals']","['High Population', 'Agricultural Demand', 'Pollution']"
2023-12-24,Delhi,28.7041,77.1025,Semi-Arid,3.458052610480311,448.15286861189304,10.0,32974874,24.556455894976335,45.46483086612545,8.589644312042653,311.3022804833121,6.971076210595661,47.75932349992474,3.156607243147296,9.064112981429318,3.1466112773924997,25.819930345278024,0.2943948692091284,14.866960312996525,316.7589386598169,14.107736431200518,Severe,"['Yamuna River', 'Groundwater', 'Canals']","['High Population', 'Agricultural Demand', 'Pollution']"
2023-12-25,Delhi,28.7041,77.1025,Semi-Arid,4.9995765914682755,456.1911367066069,10.0,33194461,25.236930098270488,55.29885033625578,8.293645300977738,321.66832481871717,7.191000680160787,50.025579501739216,3.7434991807720315,10.375087374059046,3.7740883604032915,36.728028233792145,0.4080630274487936,15.977337921603619,319.7800412601445,12.171430608101302,Severe,"['Yamuna River', 'Groundwater', 'Canals']","['High Population', 'Agricultural Demand', 'Pollution']"
2023-12-26,Delhi,28.7041,77.1025,Semi-Arid,5.7191516223483365,488.7538164712963,10.0,32636061,24.31533511323515,49.281332735123115,8.593180040144501,316.9613459138205,7.254230372398,59.2546468241708,3.0881414420684257,8.450554085144997,3.4841352535830863,29.67836879271499,0.2927304339111508,14.42240924591028,319.9065926789167,10.98089276323488,Severe,"['Yamuna River', 'Groundwater', 'Canals']","['High Population', 'Agricultural Demand', 'Pollution']"
2023-12-27,Delhi,28.7041,77.1025,Semi-Arid,3.001920926750607,489.36934936985716,10.0,32311194,22.146703682181844,44.43943167563595,7.908534882315037,318.62769366790576,7.245987529845384,52.02422481736037,3.4326551854178007,8.38088685471467,3.4444681587639696,29.003180918405974,0.35138128958170833,15.512372640448369,320.9739373019472,11.827422289431153,Severe,"['Yamuna River', 'Groundwater', 'Canals']","['High Population', 'Agricultural Demand', 'Pollution']"
2023-12-28,Delhi,28.7041,77.1025,Semi-Arid,6.611827864009896,477.5834105863979,10.0,33471947,24.58576347310137,53.82785802878321,8.818476804287053,248.36983197812995,7.205571123641455,42.57195033371909,3.780090198793768,9.104051696415146,4.893059877042435,36.300571406485766,0.39666660707779594,14.000098276470776,321.7807518360837,12.352632846939109,Severe,"['Yamuna River', 'Groundwater', 'Canals']","['High Population', 'Agricultural Demand', 'Pollution']"
2023-12-29,Delhi,28.7041,77.1025,Semi-Arid,3.440628733371046,477.97460432211176,10.0,33319640,25.970065055541177,49.24569827464864,8.409971529156627,288.7863239293118,7.136902577554566,52.77834289107841,3.573481002894013,8.953743098065548,4.140586836165358,35.505119750182246,0.38285739228005483,15.937550811357585,317.6418540986611,11.871470928064758,Severe,"['Yamuna River', 'Groundwater', 'Canals']","['High Population', 'Agricultural Demand', 'Pollution']"
2023-12-30,Delhi,28.7041,77.1025,Semi-Arid,3.6811678566143873,489.02441494128084,10.0,33304796,22.481297293824362,57.14288928056594,8.284134011631721,311.53203495256895,7.003425627058085,54.847856459621774,3.6448076520538,9.996044371951543,3.2156224978592878,44.39173959202438,0.5333235355755122,14.926846975431644,322.1119151977771,9.208030450797345,Severe,"['Yamuna River', 'Groundwater', 'Canals']","['High Population', 'Agricultural Demand', 'Pollution']"
2023-12-31,Delhi,28.7041,77.1025,Semi-Arid,18.46681519808253,476.582195207821,10.0,33629461,22.778347966824107,57.19134323633414,7.743621074652177,296.39123845435904,6.943897685711801,50.873226715190455,3.2893671701659724,8.67759551929717,5.085059036615101,30.914259851210126,0.31435784677961714,15.259012467155387,316.14905502321835,11.341220227603111,Severe,"['Yamuna River', 'Groundwater', 'Canals']","['High Population', 'Agricultural Demand', 'Pollution']"
2023-01-01,Bangalore,12.9716,77.5946,Tropical Savanna,7.425393009548907,502.9225202919294,10.0,8360502,24.544135401873728,69.5964065007223,5.672307908746562,392.76283719280207,7.2694163875659745,65.01523939788521,3.403128054810552,5.010700824321108,10.516819423753592,48.38561164471305,0.41814792063193507,15.716312339342108,83.81439328237563,5.033427843406626,Severe,"['Cauvery River', 'Groundwater', 'Reservoirs']","['Rapid Urbanization', 'IT Industry', 'Seasonal Rivers']"
2023-01-02,Bangalore,12.9716,77.5946,Tropical Savanna,3.1715255000072777,495.66100799373874,10.0,8318051,20.549424174840958,53.95579510565443,6.849490758823149,370.35093040059706,7.120059637990768,71.85769795852296,3.3621967208071384,4.3931910877646825,11.856257149253613,49.96603347746596,0.40631918334881484,18.23503487466159,83.66453904841515,5.249787410832219,Severe,"['Cauvery River', 'Groundwater', 'Reservoirs']","['Rapid Urbanization', 'IT Industry', 'Seasonal Rivers']"
2023-01-03,Bangalore,12.9716,77.5946,Tropical Savanna,5.076695713875754,481.93700040844857,10.0,8445748,22.139945040166655,55.0778162193307,6.146286306809382,375.686503656996,6.958207302112772,64.68698194509436,3.335774657277317,4.569953128427603,11.21962949673543,36.583549882194525,0.37046182927470694,16.878345945192528,86.29245522547262,6.47977555315308,Severe,"['Cauvery River', 'Groundwater', 'Reservoirs']","['Rapid Urbanization', 'IT Industry', 'Seasonal Rivers']"
2023-01-04,Bangalore,12.9716,77.5946,Tropical Savanna,9.417223158525632,477.7893535544227,10.0,8551202,26.13371586282318,58.81145742372499,6.763697570032688,371.7794258293505,7.3144462370579335,75.72354094241965,3.58412355122884,5.2156149535167255,11.743649402703577,30.138404287833904,0.3792601131455066,17.742093790402006,85.55913186332033,6.894205396380848,Severe,"['Cauvery River', 'Groundwater', 'Reservoirs']","['Rapid Urbanization', 'IT Industry', 'Seasonal Rivers']"
2023-01-05,Bangalore,12.9716,77.5946,Tropical Savanna,5.655944359479203,479.6974334929511,10.0,8409917,25.807352675462266,60.37116183564736,6.220549561447803,361.4893725260303,7.4113921444312725,73.98785857993235,3.386134003964269,5.940281894724232,11.37609941752375,45.74119138420861,0.48349056006349783,14.844776603651045,85.13725879305845,5.85459750071935,Severe,"['Cauvery River', 'Groundwater', 'Reservoirs']","['Rapid Urbanization', 'IT Industry', 'Seasonal Rivers']"
2023-01-06,Bangalore,12.9716,77.5946,Tropical Savanna,7.737803212497342,529.333106075602,10.0,8361947,28.696353436493585,65.47744026105684,6.326070244764416,380.2179380429137,6.924691402487935,80.72664895160256,3.4692296334694417,5.49767095045055,13.470867948178862,41.674842738022406,0.4230539734661278,17.75621485338566,84.06313122172112,5.939137581848491,Severe,"['Cauvery River', 'Groundwater', 'Reservoirs']","['Rapid Urbanization', 'IT Industry', 'Seasonal Rivers']"
2023-01-07,Bangalore,12.9716,77.5946,Tropical Savanna,8.408578264682816,504.9757559624846,10.0,8700304,28.012984117569413,63.28769140381503,7.2670657134787,287.6059325773359,6.957444125214008,72.50958024948086,3.793636499689991,6.11557742132628,10.963893205876486,44.133057045512416,0.4373991287580115,15.853798105933159,85.03364001970832,5.6433311649144375,Severe,"['Cauvery River', 'Groundwater', 'Reservoirs']","['Rapid Urbanization', 'IT Industry', 'Seasonal Rivers']"
2023-01-08,Bangalore,12.9716,77.5946,Tropical Savanna,4.144802333118451,446.58278092453986,10.0,8318551,25.002871497072938,59.12379051583309,6.487673179259786,364.3594845519111,7.1301643509506,72.9823700972988,3.7455621184273453,5.516474762581875,12.490870156012264,37.5665045288281,0.41913742333905757,15.892351268559585,83.63178443085451,6.742064236599582,Severe,"['Cauvery River', 'Groundwater', 'Reservoirs']","['Rapid Urbanization', 'IT Industry', 'Seasonal Rivers']"
2023-01-09,Bangalore,12.9716,77.5946,Tropical Savanna,11.360079685038873,540.614369466899,10.0,8710249,26.547135246123887,60.70995611328115,7.066202132881957,330.5349246906909,7.1872740527525005,73.65853276349047,3.408575892414007,5.515144713165952,12.157804161289203,35.78644206263644,0.455630574721919,16.502791870340793,84.32849617876444,6.19934750823698,Severe,"['Cauvery River', 'Groundwater', 'Reservoirs']","['Rapid Urbanization', 'IT Industry', 'Seasonal Rivers']"
2023-01-10,Bangalore,12.9716,77.5946,Tropical Savanna,5.5272100946233484,529.4253442620505,10.0,8627206,25.104627792516105,59.95197874897931,6.339087290144548,397.62354391583824,7.3375669141244355,88.04949244519797,3.844249514383339,6.895629221545435,12.916854258286206,40.10811116473025,0.42023652636614656,16.67655742831669,83.82004238113292,5.914974420940177,Severe,"['Cauvery River', 'Groundwater', 'Reservoirs']","['Rapid Urbanization', 'IT Industry', 'Seasonal Rivers']"
2023-01-11,Bangalore,12.9716,77.5946,Tropical Savanna,4.051033098577923,574.2414980254015,10.0,8789749,29.983692062007506,57.14432185428411,6.331299500903524,359.173293498058,6.9623948548245025,79.5236572050175,3.7272918899282166,7.161703195186845,12.599165354790975,42.4972606339035,0.4699841099591638,17.270382186215148,84.20694681814926,6.562094604540922,Severe,"['Cauvery River', 'Groundwater', 'Reservoirs']","['Rapid Urbanization', 'IT Industry', 'Seasonal Rivers']"
2023-01-12,Bangalore,12.9716,77.5946,Tropical Savanna,11.17235975702735,548.262775817237,10.0,8837860,28.30793015572813,57.44756127152106,6.2901703237031485,365.36532242068074,7.03095442318062,83.68389827359584,3.9693990453700776,7.374956245856788,12.301593378722382,38.285654594318984,0.4477046356402911,17.14970193312274,83.87710467469027,6.54105932894179,Severe,"['Cauvery River', 'Groundwater', 'Reservoirs']","['Rapid Urbanization', 'IT Industry', 'Seasonal Rivers']"
2023-01-13,Bangalore,12.9716,77.5946,Tropical Savanna,5.356293407598369,495.8925159846878,10.0,8534033,26.484649406402994,67.19601848802641,6.256027192112078,320.1308389266827,7.543100464855933,81.17782337683319,4.046559486849344,7.173874089356729,12.986462814989187,48.90228611280817,0.4544651349483276,15.66375210867606,85.51083459416505,5.345755711917951,Severe,"['Cauvery River', 'Groundwater', 'Reservoirs']","['Rapid Urbanization', 'IT Industry', 'Seasonal Rivers']"
2023-01-14,Bangalore,12.9716,77.5946,Tropical Savanna,8.784244279371741,476.49807468985637,10.0,8824830,26.680957041403218,53.08438469992744,6.19315790212011,396.63097336820124,7.216148685829441,82.55172570423946,3.4619633381267687,6.765801779639747,13.307750662578924,33.888204217828495,0.4492797032365247,15.371082303569754,86.47254904541388,7.6403810198127395,Severe,"['Cauvery River', 'Groundwater', 'Reservoirs']","['Rapid Urbanization', 'IT Industry', 'Seasonal Rivers']"
2023-01-15,Bangalore,12.9716,77.5946,Tropical Savanna,6.451628200851877,524.8881456742388,10.0,8561471,29.304225888820078,70.47995013010085,5.867092881966147,385.7856268225922,7.4056617329129955,71.34195278445489,3.9570823575720957,7.225004398680838,13.636809723079493,44.92603666787218,0.3688845975505545,16.22666673715956,85.82762484341202,6.318547142024872,Severe,"['Cauvery River', 'Groundwater', 'Reservoirs']","['Rapid Urbanization', 'IT Industry', 'Seasonal Rivers']"
